#RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,Open Ask,High Ask,Low Ask,Close Ask,Low Ask Yld,Open Bid Size,High Bid Size,Low Bid Size,Close Bid Size,Open Ask Size,High Ask Size,Low Ask Size,Close Ask Size
ESH25,Market Price,2025-03-12T06:54:00.000000000Z,-5,Intraday 1Min,5584.25,5584.25,5580.25,5580.5,459,181,5584.25,5584.25,5580.25,5580.5,5584.5,5584.5,5580.5,5580.75,,3,45,1,3,9,143,1,8
ESH25,Market Price,2025-03-12T06:55:00.000000000Z,-5,Intraday 1Min,5580.75,5581,5579,5580.5,317,158,5580.5,5581,5579,5580.5,5580.75,5581.25,5579.25,5580.75,,5,64,1,2,8,30,1,12
ESH25,Market Price,2025-03-12T06:56:00.000000000Z,-5,Intraday 1Min,5580.25,5583.25,5580,5583.25,162,76,5580.25,5583,5580,5583,5580.75,5583.25,5580.25,5583.25,,9,18,1,15,12,23,1,8
ESH25,Market Price,2025-03-12T06:57:00.000000000Z,-5,Intraday 1Min,5583.25,5583.25,5581.25,5582,325,112,5583,5583.25,5581.25,5581.75,5583.25,5583.5,5582,5582,,15,30,1,19,5,26,1,6
ESH25,Market Price,2025-03-12T06:58:00.000000000Z,-5,Intraday 1Min,5581.75,5583,5581.75,5582.5,52,32,5581.75,5582.75,5581.75,5582.25,5582,5583,5582,5582.5,,16,16,1,6,6,21,1,8
ESH25,Market Price,2025-03-12T06:59:00.000000000Z,-5,Intraday 1Min,5582.25,5583,5581.75,5582,134,80,5582.25,5582.75,5581.5,5582.25,5582.5,5583,5581.75,5582.5,,5,14,1,5,8,19,1,3
ESH25,Market Price,2025-03-12T07:00:00.000000000Z,-5,Intraday 1Min,5582.25,5583,5578.75,5583,662,356,5582,5582.75,5578.5,5582.5,5582.25,5583,5579,5583,,9,16,1,11,13,19,1,12
ESH25,Market Price,2025-03-12T07:01:00.000000000Z,-5,Intraday 1Min,5583,5584.75,5582.75,5584,182,111,5582.5,5584.75,5582.5,5583.75,5583,5585,5582.75,5584.25,,11,14,1,8,10,22,1,7
ESH25,Market Price,2025-03-12T07:02:00.000000000Z,-5,Intraday 1Min,5584,5585.5,5583.5,5584.75,135,102,5583.75,5585.25,5583.25,5584.5,5584.25,5585.5,5583.5,5584.75,,7,15,1,4,7,19,1,7
ESH25,Market Price,2025-03-12T07:03:00.000000000Z,-5,Intraday 1Min,5584.75,5585.5,5584,5585,219,157,5584.5,5585.5,5584,5584.75,5584.75,5585.75,5584.5,5585.25,,4,22,1,11,5,20,1,13
ESH25,Market Price,2025-03-12T07:04:00.000000000Z,-5,Intraday 1Min,5585,5586,5584.75,5585.75,145,79,5585,5585.75,5584.5,5585.25,5585.25,5586,5585,5585.5,,2,14,1,11,13,21,1,1
ESH25,Market Price,2025-03-12T07:05:00.000000000Z,-5,Intraday 1Min,5585.5,5585.75,5584.5,5585,175,97,5585.25,5585.75,5584.25,5584.75,5585.5,5586,5584.75,5585.25,,11,15,1,8,3,21,1,17
ESH25,Market Price,2025-03-12T07:06:00.000000000Z,-5,Intraday 1Min,5585.25,5586.25,5585.25,5586,116,73,5584.75,5586.25,5584.75,5585.75,5585.25,5586.5,5585,5586.25,,8,15,1,9,18,19,1,11
ESH25,Market Price,2025-03-12T07:07:00.000000000Z,-5,Intraday 1Min,5586.25,5587,5585,5585.5,154,77,5586,5586.75,5584.75,5585.5,5586.25,5587.25,5585,5585.75,,2,16,1,9,11,24,1,6
ESH25,Market Price,2025-03-12T07:08:00.000000000Z,-5,Intraday 1Min,5585.5,5585.5,5581,5581.25,323,146,5585.5,5585.5,5580.75,5581.25,5585.75,5585.75,5581,5581.5,,10,24,1,7,6,22,1,3
ESH25,Market Price,2025-03-12T07:09:00.000000000Z,-5,Intraday 1Min,5581.25,5581.5,5579.25,5580.25,304,176,5581.25,5581.25,5579,5580.5,5581.5,5581.75,5579.25,5580.75,,7,20,1,7,4,25,1,1
ESH25,Market Price,2025-03-12T07:10:00.000000000Z,-5,Intraday 1Min,5581,5582.25,5581,5582.25,189,75,5580.5,5582.25,5580.5,5582.25,5580.75,5582.5,5580.75,5582.5,,8,16,1,4,1,24,1,4
ESH25,Market Price,2025-03-12T07:11:00.000000000Z,-5,Intraday 1Min,5582.5,5583.75,5578.25,5578.75,304,160,5582.25,5583.5,5578.25,5578.75,5582.5,5583.75,5578.5,5579,,4,25,1,6,2,19,1,4
ESH25,Market Price,2025-03-12T07:12:00.000000000Z,-5,Intraday 1Min,5578.75,5579.25,5577.5,5578.75,426,188,5578.75,5579,5577.25,5578.5,5579,5579.25,5577.5,5579,,5,21,1,9,4,22,1,14
ESH25,Market Price,2025-03-12T07:13:00.000000000Z,-5,Intraday 1Min,5578.75,5580,5577.75,5579.25,296,136,5578.5,5580,5577.5,5579,5578.75,5580.5,5578,5579.25,,9,14,1,5,1,20,1,6
ESH25,Market Price,2025-03-12T07:14:00.000000000Z,-5,Intraday 1Min,5579.25,5581.25,5579,5579,135,74,5579,5581,5579,5579,5579.25,5581.5,5579.25,5579.5,,6,16,1,11,6,16,1,12
ESH25,Market Price,2025-03-12T07:15:00.000000000Z,-5,Intraday 1Min,5579,5582.25,5579,5581.75,207,87,5579,5581.75,5578.75,5581.75,5579.5,5582.25,5579,5582,,11,57,1,4,13,20,1,5
ESH25,Market Price,2025-03-12T07:16:00.000000000Z,-5,Intraday 1Min,5582,5582,5580.25,5580.75,172,79,5581.75,5582,5580,5580.75,5582,5582.25,5580.5,5581,,4,36,1,8,6,18,1,11
ESH25,Market Price,2025-03-12T07:17:00.000000000Z,-5,Intraday 1Min,5580.75,5581.75,5580,5581,213,105,5580.75,5581.75,5579.75,5580.75,5581,5582,5580,5581,,5,39,1,7,11,20,1,5
ESH25,Market Price,2025-03-12T07:18:00.000000000Z,-5,Intraday 1Min,5581,5582.5,5581,5581.75,126,76,5580.75,5582.25,5580.75,5581.5,5581.25,5582.5,5581.25,5581.75,,7,20,1,9,13,16,1,3
ESH25,Market Price,2025-03-12T07:19:00.000000000Z,-5,Intraday 1Min,5581.75,5583.25,5581.25,5583,177,63,5581.5,5583,5581.25,5582.75,5581.75,5583.25,5581.5,5583,,9,16,1,3,1,14,1,4
ESH25,Market Price,2025-03-12T07:20:00.000000000Z,-5,Intraday 1Min,5582.75,5583.5,5581.25,5583,198,92,5582.75,5583.5,5581,5583,5583,5583.75,5581.25,5583.25,,5,16,1,2,4,19,1,8
ESH25,Market Price,2025-03-12T07:21:00.000000000Z,-5,Intraday 1Min,5583,5583.75,5581,5581.25,269,104,5583,5583.5,5580.75,5581,5583.25,5583.75,5581.25,5581.5,,2,25,1,10,7,17,1,14
ESH25,Market Price,2025-03-12T07:22:00.000000000Z,-5,Intraday 1Min,5581,5581,5578,5580.75,336,161,5581,5581,5577.75,5580.75,5581.25,5581.5,5578,5581,,10,34,1,3,1,27,1,10
ESH25,Market Price,2025-03-12T07:23:00.000000000Z,-5,Intraday 1Min,5580.75,5582.25,5580.5,5582.25,185,96,5580.75,5582.25,5580.25,5582.25,5581,5582.5,5580.75,5582.5,,3,15,1,3,11,23,1,7
ESH25,Market Price,2025-03-12T07:24:00.000000000Z,-5,Intraday 1Min,5582.5,5583.25,5582.5,5583.25,71,43,5582.25,5583.25,5582.25,5583.25,5582.5,5583.75,5582.5,5583.5,,2,14,1,9,7,20,1,2
ESH25,Market Price,2025-03-12T07:25:00.000000000Z,-5,Intraday 1Min,5583.5,5585.25,5583.5,5584.75,132,65,5583.25,5585,5583.25,5584.75,5583.75,5585.5,5583.5,5585,,9,18,1,7,15,29,1,4
ESH25,Market Price,2025-03-12T07:26:00.000000000Z,-5,Intraday 1Min,5585.25,5585.25,5584.25,5584.75,112,72,5584.75,5585.25,5584,5584.5,5585,5585.5,5584.25,5585,,7,18,1,14,3,21,1,10
ESH25,Market Price,2025-03-12T07:27:00.000000000Z,-5,Intraday 1Min,5585,5586.25,5584.75,5585,212,104,5584.75,5586,5584.5,5584.75,5585,5586.25,5584.75,5585.25,,2,29,1,12,10,18,1,10
ESH25,Market Price,2025-03-12T07:28:00.000000000Z,-5,Intraday 1Min,5584.75,5586,5584.25,5584.25,138,67,5584.75,5585.75,5584,5584.25,5585.25,5586,5584.25,5584.5,,12,21,1,6,11,19,1,1
ESH25,Market Price,2025-03-12T07:29:00.000000000Z,-5,Intraday 1Min,5584.5,5585,5583.5,5584,70,43,5584.25,5584.75,5583.5,5583.5,5584.75,5585,5583.75,5584,,6,18,1,14,13,21,1,9
ESH25,Market Price,2025-03-12T07:30:00.000000000Z,-5,Intraday 1Min,5583.5,5584.5,5583.25,5583.25,125,75,5583.5,5584.25,5583,5583.25,5584,5584.5,5583.25,5583.5,,12,17,1,1,9,16,1,9
ESH25,Market Price,2025-03-12T07:31:00.000000000Z,-5,Intraday 1Min,5583.25,5586,5583.25,5585.25,214,97,5583,5585.75,5583,5585,5583.5,5586,5583.5,5585.5,,14,23,1,16,9,20,1,12
ESH25,Market Price,2025-03-12T07:32:00.000000000Z,-5,Intraday 1Min,5585.5,5585.5,5584.25,5584.75,148,76,5585,5585.25,5584,5584.75,5585.5,5585.5,5584.25,5585,,16,23,1,4,11,18,1,7
ESH25,Market Price,2025-03-12T07:33:00.000000000Z,-5,Intraday 1Min,5584.75,5586.5,5584.75,5585.5,202,102,5584.75,5586.25,5584.5,5585.5,5585,5586.75,5584.75,5585.75,,3,19,1,9,7,16,1,7
ESH25,Market Price,2025-03-12T07:34:00.000000000Z,-5,Intraday 1Min,5585.75,5585.75,5584.25,5585,182,81,5585.5,5585.5,5584.25,5584.75,5585.75,5585.75,5584.5,5585,,10,20,1,12,7,20,1,1
ESH25,Market Price,2025-03-12T07:35:00.000000000Z,-5,Intraday 1Min,5584.75,5585,5583.25,5583.5,80,56,5584.75,5585,5583,5583.25,5585,5585.25,5583.25,5583.5,,12,18,1,4,3,16,1,7
ESH25,Market Price,2025-03-12T07:36:00.000000000Z,-5,Intraday 1Min,5583.25,5584.25,5582.25,5582.75,144,78,5583.25,5584,5582,5582.5,5583.5,5584.5,5582.25,5583,,4,24,1,14,8,17,1,10
ESH25,Market Price,2025-03-12T07:37:00.000000000Z,-5,Intraday 1Min,5582.5,5582.75,5579.5,5580.5,327,123,5582.5,5582.75,5579.25,5580.75,5583,5583,5579.5,5581,,14,23,1,9,11,90,1,11
ESH25,Market Price,2025-03-12T07:38:00.000000000Z,-5,Intraday 1Min,5580.75,5582.25,5580.75,5582.25,174,90,5580.75,5582.5,5580.5,5582.25,5581,5582.75,5580.75,5582.5,,8,15,1,5,11,21,1,9
ESH25,Market Price,2025-03-12T07:39:00.000000000Z,-5,Intraday 1Min,5582.5,5584.5,5581.75,5583.5,116,64,5582.25,5584.5,5581.5,5583.5,5582.5,5584.75,5582,5583.75,,4,16,1,7,9,25,1,3
ESH25,Market Price,2025-03-12T07:40:00.000000000Z,-5,Intraday 1Min,5583.75,5586.75,5583.75,5586.75,252,116,5583.5,5586.75,5583.25,5586.75,5583.75,5587,5583.5,5587,,6,17,1,7,3,21,1,12
ESH25,Market Price,2025-03-12T07:41:00.000000000Z,-5,Intraday 1Min,5586.75,5587.75,5586.25,5587.5,124,73,5586.75,5587.5,5586,5587.25,5587,5587.75,5586.25,5587.5,,5,20,1,12,12,18,1,3
ESH25,Market Price,2025-03-12T07:42:00.000000000Z,-5,Intraday 1Min,5587.5,5589,5587.5,5588.5,211,103,5587.25,5588.75,5587.25,5588.5,5587.5,5589,5587.5,5588.75,,12,18,1,10,2,43,1,5
ESH25,Market Price,2025-03-12T07:43:00.000000000Z,-5,Intraday 1Min,5588.75,5590,5588.5,5589.25,310,132,5588.5,5589.75,5588.5,5589,5588.75,5590,5588.75,5589.25,,10,52,1,11,3,25,1,4
ESH25,Market Price,2025-03-12T07:44:00.000000000Z,-5,Intraday 1Min,5589,5589.75,5589,5589,214,82,5589,5589.5,5588.75,5588.75,5589.25,5590,5589,5589.25,,11,22,1,13,5,22,1,10
ESH25,Market Price,2025-03-12T07:45:00.000000000Z,-5,Intraday 1Min,5589,5590.75,5588.75,5589.25,229,119,5588.75,5590.5,5588.75,5589.25,5589.25,5590.75,5589,5589.5,,11,24,1,6,10,31,1,4
ESH25,Market Price,2025-03-12T07:46:00.000000000Z,-5,Intraday 1Min,5589.5,5592.25,5589.5,5590.75,259,106,5589.25,5592,5589.25,5590.75,5589.5,5592.25,5589.5,5591,,7,28,1,8,4,44,1,7
ESH25,Market Price,2025-03-12T07:47:00.000000000Z,-5,Intraday 1Min,5590.75,5591.25,5590.25,5591,121,53,5590.75,5591.25,5590,5590.75,5591,5591.5,5590.25,5591,,8,16,1,3,9,45,1,8
ESH25,Market Price,2025-03-12T07:48:00.000000000Z,-5,Intraday 1Min,5590.75,5592.25,5590.75,5592,165,72,5590.75,5592,5590.5,5591.75,5591,5592.25,5590.75,5592,,5,31,1,13,8,44,1,2
ESH25,Market Price,2025-03-12T07:49:00.000000000Z,-5,Intraday 1Min,5592,5592.25,5591.5,5592,182,92,5591.75,5592.25,5591.5,5591.75,5592,5592.5,5591.75,5592,,12,31,1,12,2,25,1,6
ESH25,Market Price,2025-03-12T07:50:00.000000000Z,-5,Intraday 1Min,5591.75,5593.75,5591.5,5593,278,132,5591.75,5593.5,5591.5,5593,5592,5593.75,5591.75,5593.25,,14,24,1,3,6,32,1,9
ESH25,Market Price,2025-03-12T07:51:00.000000000Z,-5,Intraday 1Min,5593,5596.75,5592.5,5596.5,599,206,5593,5596.25,5592.5,5596.25,5593.25,5596.75,5592.75,5596.5,,3,32,1,9,10,65,1,7
ESH25,Market Price,2025-03-12T07:52:00.000000000Z,-5,Intraday 1Min,5596.5,5597.5,5595.75,5596.5,392,177,5596.25,5597.25,5595.75,5596.25,5596.5,5597.5,5596,5596.75,,9,31,1,16,6,38,1,10
ESH25,Market Price,2025-03-12T07:53:00.000000000Z,-5,Intraday 1Min,5596.25,5597.25,5595.5,5597,136,72,5596.25,5597,5595.5,5596.75,5596.75,5597.25,5595.75,5597,,16,19,1,12,9,15,1,4
ESH25,Market Price,2025-03-12T07:54:00.000000000Z,-5,Intraday 1Min,5597,5597.25,5595.5,5596.25,171,90,5596.75,5597.25,5595.5,5596,5597,5597.5,5595.75,5596.25,,12,19,1,7,5,17,1,6
ESH25,Market Price,2025-03-12T07:55:00.000000000Z,-5,Intraday 1Min,5596.25,5596.5,5595.25,5596.5,137,63,5596,5596.5,5595.25,5596.5,5596.25,5596.75,5595.5,5596.75,,7,17,1,7,8,17,1,10
ESH25,Market Price,2025-03-12T07:56:00.000000000Z,-5,Intraday 1Min,5596.5,5597,5595.5,5596.25,204,99,5596.5,5597,5595.5,5596,5596.75,5597.25,5595.75,5596.25,,7,19,1,8,11,16,1,12
ESH25,Market Price,2025-03-12T07:57:00.000000000Z,-5,Intraday 1Min,5596.25,5596.5,5595.5,5596.25,181,91,5596,5596.25,5595.25,5596,5596.25,5596.5,5595.75,5596.25,,7,19,1,6,11,14,1,4
ESH25,Market Price,2025-03-12T07:58:00.000000000Z,-5,Intraday 1Min,5596,5596.25,5595,5595.25,156,93,5596,5596,5594.75,5595,5596.25,5596.5,5595,5595.5,,5,16,1,13,4,15,1,11
ESH25,Market Price,2025-03-12T07:59:00.000000000Z,-5,Intraday 1Min,5595,5596.75,5595,5596.25,251,133,5595,5596.75,5594.75,5596,5595.25,5597,5595,5596.25,,13,17,1,8,2,24,1,8
ESH25,Market Price,2025-03-12T08:00:00.000000000Z,-5,Intraday 1Min,5596.25,5601.75,5595,5601,1807,795,5596,5601.5,5594.75,5600.75,5596.25,5601.75,5595,5601.25,,8,49,1,11,6,85,1,15
ESH25,Market Price,2025-03-12T08:01:00.000000000Z,-5,Intraday 1Min,5601,5602.5,5598.5,5599,812,408,5600.75,5602.5,5598.25,5598.75,5601.25,5602.75,5598.5,5599,,11,70,1,8,14,109,1,4
ESH25,Market Price,2025-03-12T08:02:00.000000000Z,-5,Intraday 1Min,5599,5600,5597.25,5599,740,350,5598.75,5600,5597.25,5598.75,5599,5600.25,5597.5,5599,,9,28,1,7,4,26,1,8
ESH25,Market Price,2025-03-12T08:03:00.000000000Z,-5,Intraday 1Min,5599,5599.5,5597.75,5598.25,332,184,5598.75,5599.5,5597.5,5598.25,5599,5599.75,5597.75,5598.5,,7,26,1,7,7,17,1,4
ESH25,Market Price,2025-03-12T08:04:00.000000000Z,-5,Intraday 1Min,5598.25,5598.5,5595.5,5596.5,467,224,5598.25,5598.5,5595.25,5596,5598.5,5598.75,5595.5,5596.25,,7,26,1,2,5,18,1,6
ESH25,Market Price,2025-03-12T08:05:00.000000000Z,-5,Intraday 1Min,5596.25,5596.5,5593.5,5594.5,489,252,5596,5596.5,5593.5,5594.5,5596.25,5596.75,5593.75,5594.75,,3,26,1,3,6,19,1,6
ESH25,Market Price,2025-03-12T08:06:00.000000000Z,-5,Intraday 1Min,5594.75,5595.25,5593.25,5595,367,210,5594.5,5595.25,5593,5594.75,5594.75,5595.5,5593.25,5595.25,,3,23,1,9,5,18,1,15
ESH25,Market Price,2025-03-12T08:07:00.000000000Z,-5,Intraday 1Min,5595,5595.75,5594.25,5594.5,203,123,5594.75,5595.75,5594,5594.25,5595,5596,5594.25,5594.75,,9,17,1,10,2,17,1,10
ESH25,Market Price,2025-03-12T08:08:00.000000000Z,-5,Intraday 1Min,5594.5,5596.25,5593.5,5596,241,144,5594.25,5596.25,5593.25,5595.75,5594.5,5596.5,5593.75,5596,,10,17,1,10,1,19,1,3
ESH25,Market Price,2025-03-12T08:09:00.000000000Z,-5,Intraday 1Min,5596,5596.25,5593.25,5595,284,172,5595.75,5596,5593,5595.25,5596,5596.25,5593.25,5595.5,,8,29,1,4,3,19,1,6
ESH25,Market Price,2025-03-12T08:10:00.000000000Z,-5,Intraday 1Min,5595.5,5597.75,5595,5595.75,517,253,5595.25,5597.5,5595,5595.5,5596,5597.75,5595.25,5595.75,,4,28,1,9,2,23,1,4
ESH25,Market Price,2025-03-12T08:11:00.000000000Z,-5,Intraday 1Min,5595.75,5596,5591.75,5593.25,638,298,5595.5,5595.75,5591.75,5593,5595.75,5596.25,5592,5593.5,,9,30,1,13,3,34,1,8
ESH25,Market Price,2025-03-12T08:12:00.000000000Z,-5,Intraday 1Min,5593,5596,5592.75,5594,475,240,5593,5596,5592.75,5594,5593.5,5596.25,5593,5594.25,,13,32,1,7,9,20,1,7
ESH25,Market Price,2025-03-12T08:13:00.000000000Z,-5,Intraday 1Min,5594,5595,5589.75,5591.25,710,286,5594,5595,5589.75,5591,5594.25,5595.25,5590,5591.25,,7,25,1,8,5,24,1,2
ESH25,Market Price,2025-03-12T08:14:00.000000000Z,-5,Intraday 1Min,5591.25,5594.25,5590.75,5594,428,183,5591,5594,5590.5,5593.75,5591.25,5594.25,5591,5594,,8,29,1,7,1,30,1,3
ESH25,Market Price,2025-03-12T08:15:00.000000000Z,-5,Intraday 1Min,5593.75,5595.25,5593,5594.25,326,166,5593.75,5595,5592.75,5593.75,5594,5595.5,5593,5594.25,,6,16,1,9,3,30,1,11
ESH25,Market Price,2025-03-12T08:16:00.000000000Z,-5,Intraday 1Min,5594,5594.25,5590.75,5591,332,171,5593.75,5594,5590.5,5590.75,5594.25,5594.5,5590.75,5591,,9,19,1,8,12,26,1,6
ESH25,Market Price,2025-03-12T08:17:00.000000000Z,-5,Intraday 1Min,5591,5592.75,5589.25,5592.75,362,184,5590.75,5592.5,5589.25,5592.5,5591,5592.75,5589.5,5592.75,,8,19,1,6,4,37,1,7
ESH25,Market Price,2025-03-12T08:18:00.000000000Z,-5,Intraday 1Min,5592.75,5595.5,5592.25,5594.25,277,198,5592.5,5595.25,5592.25,5594.25,5592.75,5595.5,5592.5,5594.5,,8,20,1,2,7,28,1,6
ESH25,Market Price,2025-03-12T08:19:00.000000000Z,-5,Intraday 1Min,5594.5,5595.25,5593,5593,188,110,5594.25,5595,5593,5593,5594.5,5595.25,5593.25,5593.25,,3,20,1,3,6,17,1,9
ESH25,Market Price,2025-03-12T08:20:00.000000000Z,-5,Intraday 1Min,5593,5593.5,5591,5591.25,285,159,5593,5593.5,5590.75,5591.25,5593.25,5593.75,5591,5591.5,,2,20,1,3,9,21,1,10
ESH25,Market Price,2025-03-12T08:21:00.000000000Z,-5,Intraday 1Min,5591.25,5592.25,5590.25,5590.25,231,123,5591.25,5592.25,5590.25,5590.25,5591.5,5592.5,5590.5,5590.5,,3,16,1,3,9,18,1,5
ESH25,Market Price,2025-03-12T08:22:00.000000000Z,-5,Intraday 1Min,5590.25,5591.5,5588.75,5589,485,189,5590.25,5591.5,5588.75,5588.75,5590.5,5591.75,5589,5589,,3,28,1,12,6,29,1,4
ESH25,Market Price,2025-03-12T08:23:00.000000000Z,-5,Intraday 1Min,5588.75,5590.5,5588,5590,397,156,5588.75,5590.25,5587.75,5590,5589,5590.75,5588,5590.25,,12,35,1,3,5,17,1,7
ESH25,Market Price,2025-03-12T08:24:00.000000000Z,-5,Intraday 1Min,5590.25,5590.75,5589,5589,336,161,5590,5590.75,5588.75,5589,5590.25,5591,5589.25,5589.25,,4,24,1,5,7,19,1,6
ESH25,Market Price,2025-03-12T08:25:00.000000000Z,-5,Intraday 1Min,5589.25,5589.75,5587.75,5588.75,304,163,5589,5589.5,5587.75,5588.25,5589.25,5590,5588,5588.5,,5,20,1,5,1,15,1,11
ESH25,Market Price,2025-03-12T08:26:00.000000000Z,-5,Intraday 1Min,5588.25,5590,5587.75,5588.5,709,281,5588.25,5590,5587.75,5588.5,5588.5,5590.25,5588,5588.75,,5,25,1,3,10,19,1,6
ESH25,Market Price,2025-03-12T08:27:00.000000000Z,-5,Intraday 1Min,5588.5,5589,5587.5,5588.25,393,191,5588.5,5588.75,5587.25,5588,5588.75,5589.25,5587.5,5588.25,,3,35,1,5,7,24,1,5
ESH25,Market Price,2025-03-12T08:28:00.000000000Z,-5,Intraday 1Min,5588.5,5589.25,5586,5586.25,568,263,5588,5589,5586,5586.25,5588.25,5589.5,5586.25,5586.5,,6,60,1,2,5,24,1,11
ESH25,Market Price,2025-03-12T08:29:00.000000000Z,-5,Intraday 1Min,5586.5,5589.75,5586,5589.5,325,175,5586.25,5589.5,5585.75,5589.25,5586.75,5589.75,5586,5589.5,,2,42,1,11,14,25,1,9
ESH25,Market Price,2025-03-12T08:30:00.000000000Z,-5,Intraday 1Min,5589.5,5593,5589.25,5591.25,556,294,5589.25,5592.75,5589,5591,5589.5,5593,5589.25,5591.25,,14,69,1,5,9,25,1,5
ESH25,Market Price,2025-03-12T08:31:00.000000000Z,-5,Intraday 1Min,5591.25,5593.75,5591.25,5593.75,323,136,5591,5593.75,5591,5593.5,5591.25,5594,5591.25,5594,,6,17,1,8,5,29,1,14
ESH25,Market Price,2025-03-12T08:32:00.000000000Z,-5,Intraday 1Min,5593.75,5595,5592.25,5594,403,232,5593.5,5594.75,5592,5593.75,5593.75,5595,5592.25,5594.25,,8,29,1,10,1,18,1,16
ESH25,Market Price,2025-03-12T08:33:00.000000000Z,-5,Intraday 1Min,5594,5595,5592.75,5593.75,349,161,5593.75,5594.75,5592.75,5593.5,5594,5595,5593,5594,,10,37,1,10,2,22,1,10
ESH25,Market Price,2025-03-12T08:34:00.000000000Z,-5,Intraday 1Min,5593.75,5593.75,5590.75,5593.5,452,199,5593.5,5593.75,5590.75,5593.25,5594,5594,5591,5593.5,,15,34,1,4,10,29,1,9
ESH25,Market Price,2025-03-12T08:35:00.000000000Z,-5,Intraday 1Min,5593.25,5594,5591.25,5593.25,617,196,5593.25,5593.75,5591,5593.25,5593.5,5594,5591.25,5593.5,,4,30,1,5,10,21,1,7
ESH25,Market Price,2025-03-12T08:36:00.000000000Z,-5,Intraday 1Min,5593.25,5596,5593,5595.75,513,243,5593.25,5595.75,5592.75,5595.5,5593.5,5596,5593.25,5596,,6,25,1,13,7,24,1,11
ESH25,Market Price,2025-03-12T08:37:00.000000000Z,-5,Intraday 1Min,5595.75,5598,5595.75,5597.75,291,152,5595.5,5598,5595.5,5597.5,5596,5598.25,5595.75,5598,,13,63,1,12,10,26,1,14
ESH25,Market Price,2025-03-12T08:38:00.000000000Z,-5,Intraday 1Min,5597.5,5598.75,5597,5598.75,679,186,5597.5,5598.5,5596.75,5598.5,5598,5599,5597,5599,,12,64,1,18,15,26,1,24
ESH25,Market Price,2025-03-12T08:39:00.000000000Z,-5,Intraday 1Min,5598.5,5601,5597.75,5600.25,577,240,5598.5,5600.75,5597.75,5600,5599,5601,5598,5600.5,,18,108,1,105,25,27,1,15
ESH25,Market Price,2025-03-12T08:40:00.000000000Z,-5,Intraday 1Min,5600.25,5600.75,5599.5,5600.5,801,227,5600,5600.75,5599.5,5600.25,5600.5,5601,5599.75,5600.5,,106,106,1,11,15,35,1,4
ESH25,Market Price,2025-03-12T08:41:00.000000000Z,-5,Intraday 1Min,5600.5,5603.25,5600.5,5602.75,545,230,5600.25,5603.25,5600.25,5602.75,5600.5,5603.5,5600.5,5603,,12,72,1,3,4,50,1,9
ESH25,Market Price,2025-03-12T08:42:00.000000000Z,-5,Intraday 1Min,5603,5604.25,5601.75,5603.75,597,214,5602.75,5603.75,5601.75,5603.75,5603,5604.25,5602,5604,,5,36,1,3,9,37,1,11
ESH25,Market Price,2025-03-12T08:43:00.000000000Z,-5,Intraday 1Min,5603.75,5603.75,5601.5,5602.25,286,134,5603.75,5603.75,5601.5,5602,5604,5604,5601.75,5602.25,,1,57,1,13,11,18,1,2
ESH25,Market Price,2025-03-12T08:44:00.000000000Z,-5,Intraday 1Min,5602.25,5604.75,5602,5603.75,318,186,5602,5604.5,5602,5603.5,5602.25,5604.75,5602.25,5603.75,,13,42,1,10,3,27,1,8
ESH25,Market Price,2025-03-12T08:45:00.000000000Z,-5,Intraday 1Min,5603.75,5604,5602,5602.75,381,192,5603.5,5603.75,5602,5602.75,5603.75,5604,5602.25,5603,,9,29,1,5,8,23,1,9
ESH25,Market Price,2025-03-12T08:46:00.000000000Z,-5,Intraday 1Min,5603,5606.25,5603,5606.25,458,222,5602.75,5606,5602.75,5605.75,5603,5606.25,5603,5606,,5,22,1,7,8,47,1,6
ESH25,Market Price,2025-03-12T08:47:00.000000000Z,-5,Intraday 1Min,5606,5607.25,5606,5606.75,302,126,5605.75,5607.25,5605.75,5606.5,5606,5607.5,5606,5607,,7,30,1,12,5,32,1,16
ESH25,Market Price,2025-03-12T08:48:00.000000000Z,-5,Intraday 1Min,5606.75,5608.75,5606.75,5608.25,318,141,5606.5,5608.5,5606.5,5608,5607,5608.75,5606.75,5608.25,,11,35,1,1,16,37,1,11
ESH25,Market Price,2025-03-12T08:49:00.000000000Z,-5,Intraday 1Min,5608,5609,5606.5,5609,752,382,5608,5608.75,5606.25,5608.75,5608.25,5609,5606.5,5609,,3,22,1,10,11,44,1,10
ESH25,Market Price,2025-03-12T08:50:00.000000000Z,-5,Intraday 1Min,5609,5610,5607,5607.25,791,418,5608.75,5609.75,5607,5607.25,5609,5610,5607.25,5607.5,,9,24,1,8,10,60,1,6
ESH25,Market Price,2025-03-12T08:51:00.000000000Z,-5,Intraday 1Min,5607,5608.5,5605.25,5607.75,360,201,5607.25,5608.25,5605.25,5607.75,5607.5,5608.5,5605.5,5608.25,,7,25,1,9,6,21,1,12
ESH25,Market Price,2025-03-12T08:52:00.000000000Z,-5,Intraday 1Min,5607.75,5609,5607.5,5607.75,179,88,5607.75,5609,5607.25,5607.25,5608.25,5609.25,5607.5,5607.5,,10,20,1,5,12,23,1,7
