#RIC,Alias Underlying RIC,Domain,Date-Time,GMT Offset,Type,Open,High,Low,Last,Volume,No. Trades,Open Bid,High Bid,Low Bid,Close Bid,Open Ask,High Ask,Low Ask,Close Ask,Low Ask Yld,Open Bid Size,High Bid Size,Low Bid Size,Close Bid Size,Open Ask Size,High Ask Size,Low Ask Size,Close Ask Size
SETH25,,Market Price,2025-03-10T14:27:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.6,6.6,1,1,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,237,237,237,237,233,233,233,233
SETH25,,Market Price,2025-03-10T14:28:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.6,6.6,5,3,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,237,237,237,237,243,243,238,238
SETH25,,Market Price,2025-03-10T14:29:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.6,6.6,8,6,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,237,237,237,237,235,235,230,230
SETH25,,Market Price,2025-03-10T14:30:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,15,8,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,237,237,235,235,232,232,217,219
SETH25,,Market Price,2025-03-10T14:31:00.000000000Z,-5,Intraday 1Min,6.55,6.6,6.55,6.55,10,5,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,250,250,231,231,219,219,211,211
SETH25,,Market Price,2025-03-10T14:32:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,18,5,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,231,233,229,233,210,211,195,197
SETH25,,Market Price,2025-03-10T14:33:00.000000000Z,-5,Intraday 1Min,6.55,6.6,6.55,6.6,6,4,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,333,335,331,335,197,197,193,193
SETH25,,Market Price,2025-03-10T14:34:00.000000000Z,-5,Intraday 1Min,6.55,6.6,6.55,6.6,50,15,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,335,335,212,212,191,331,171,326
SETH25,,Market Price,2025-03-10T14:35:00.000000000Z,-5,Intraday 1Min,6.55,6.6,6.55,6.6,5,4,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,212,297,197,295,576,738,576,735
SETH25,,Market Price,2025-03-10T14:36:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.55,347,4,6.55,6.55,6.5,6.55,6.6,6.6,6.6,6.6,,295,381,50,50,733,743,731,743
SETH25,,Market Price,2025-03-10T14:37:00.000000000Z,-5,Intraday 1Min,6.55,6.55,6.5,6.5,91,16,6.5,6.5,6.5,6.5,6.55,6.55,6.55,6.55,,271,319,269,316,110,110,75,77
SETH25,,Market Price,2025-03-10T14:38:00.000000000Z,-5,Intraday 1Min,6.55,6.55,6.5,6.55,19,12,6.5,6.5,6.5,6.5,6.55,6.55,6.55,6.55,,316,316,314,314,79,79,61,63
SETH25,,Market Price,2025-03-10T14:39:00.000000000Z,-5,Intraday 1Min,6.55,6.55,6.5,6.55,12,10,6.5,6.5,6.5,6.5,6.55,6.55,6.55,6.55,,314,314,312,312,62,62,51,53
SETH25,,Market Price,2025-03-10T14:40:00.000000000Z,-5,Intraday 1Min,6.5,6.6,6.5,6.6,58,8,6.5,6.55,6.5,6.55,6.55,6.6,6.55,6.6,,412,510,48,48,53,743,49,738
SETH25,,Market Price,2025-03-10T14:41:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,16,10,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,48,151,46,151,736,736,724,726
SETH25,,Market Price,2025-03-10T14:42:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,33,10,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,151,249,149,249,722,722,443,445
SETH25,,Market Price,2025-03-10T14:43:00.000000000Z,-5,Intraday 1Min,6.55,6.6,6.55,6.55,161,34,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,249,347,247,345,443,776,294,776
SETH25,,Market Price,2025-03-10T14:44:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,117,12,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,345,854,343,854,774,776,662,663
SETH25,,Market Price,2025-03-10T14:45:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.55,18,6,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,854,854,850,850,658,658,647,647
SETH25,,Market Price,2025-03-10T14:46:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.55,558,32,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,850,850,448,498,646,646,495,495
SETH25,,Market Price,2025-03-10T14:47:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,14,9,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,498,606,498,606,497,497,234,235
SETH25,,Market Price,2025-03-10T14:48:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.55,262,28,6.55,6.6,6.55,6.55,6.6,6.65,6.6,6.6,,596,704,2,702,235,689,131,131
SETH25,,Market Price,2025-03-10T14:49:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,191,17,6.55,6.6,6.55,6.55,6.6,6.65,6.6,6.6,,702,702,20,590,81,938,30,97
SETH25,,Market Price,2025-03-10T14:50:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,10,7,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,590,590,588,588,94,95,90,91
SETH25,,Market Price,2025-03-10T14:51:00.000000000Z,-5,Intraday 1Min,6.55,6.6,6.55,6.6,29,16,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,588,588,584,584,89,178,77,164
SETH25,,Market Price,2025-03-10T14:52:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,22,9,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,584,594,584,592,161,161,144,144
SETH25,,Market Price,2025-03-10T14:53:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,646,28,6.55,6.55,6.5,6.55,6.6,6.6,6.55,6.6,,592,1091,10,191,143,329,10,329
SETH25,,Market Price,2025-03-10T14:54:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.55,525,16,6.55,6.55,6.5,6.55,6.6,6.6,6.55,6.6,,191,1431,10,68,327,353,61,346
SETH25,,Market Price,2025-03-10T14:55:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,55,24,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,68,171,68,169,345,345,299,299
SETH25,,Market Price,2025-03-10T14:56:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,355,28,6.55,6.6,6.55,6.55,6.6,6.65,6.6,6.6,,169,690,10,690,301,1038,43,43
SETH25,,Market Price,2025-03-10T14:57:00.000000000Z,-5,Intraday 1Min,6.6,6.65,6.6,6.65,465,29,6.55,6.6,6.55,6.6,6.6,6.65,6.6,6.65,,710,710,10,50,43,1038,2,1002
SETH25,,Market Price,2025-03-10T14:58:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.6,6.65,33,16,6.6,6.6,6.6,6.6,6.65,6.65,6.65,6.65,,50,150,50,148,1004,1004,971,971
SETH25,,Market Price,2025-03-10T14:59:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.6,6.65,111,7,6.6,6.6,6.6,6.6,6.65,6.65,6.65,6.65,,148,156,146,156,973,973,862,864
SETH25,,Market Price,2025-03-10T15:00:00.000000000Z,-5,Intraday 1Min,6.6,6.65,6.6,6.6,68,17,6.6,6.6,6.6,6.6,6.65,6.65,6.65,6.65,,126,160,110,156,864,864,840,840
SETH25,,Market Price,2025-03-10T15:01:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.6,6.65,70,26,6.6,6.6,6.6,6.6,6.65,6.65,6.65,6.65,,156,268,60,268,835,835,522,524
SETH25,,Market Price,2025-03-10T15:02:00.000000000Z,-5,Intraday 1Min,6.65,6.7,6.6,6.7,690,19,6.6,6.65,6.6,6.65,6.65,6.7,6.65,6.7,,268,316,8,59,523,1341,2,1313
SETH25,,Market Price,2025-03-10T15:03:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.65,6.7,103,39,6.65,6.65,6.65,6.65,6.7,6.7,6.7,6.7,,59,356,56,334,1311,1311,1238,1238
SETH25,,Market Price,2025-03-10T15:04:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.65,6.7,273,23,6.65,6.65,6.65,6.65,6.7,6.7,6.7,6.7,,334,451,334,451,1240,1240,747,749
SETH25,,Market Price,2025-03-10T15:05:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.65,6.7,123,14,6.65,6.65,6.65,6.65,6.7,6.7,6.7,6.7,,451,451,446,446,748,748,631,631
SETH25,,Market Price,2025-03-10T15:06:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.65,6.7,1028,20,6.65,6.65,6.6,6.65,6.7,6.7,6.65,6.7,,446,690,50,50,627,627,2,605
SETH25,,Market Price,2025-03-10T15:07:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.65,6.7,12,8,6.65,6.65,6.65,6.65,6.7,6.7,6.7,6.7,,50,208,50,208,607,607,596,597
SETH25,,Market Price,2025-03-10T15:08:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.65,6.7,39,10,6.65,6.65,6.65,6.65,6.7,6.7,6.7,6.7,,208,410,208,410,596,596,583,585
SETH25,,Market Price,2025-03-10T15:09:00.000000000Z,-5,Intraday 1Min,6.65,6.7,6.65,6.65,11,9,6.65,6.65,6.65,6.65,6.7,6.7,6.7,6.7,,410,410,406,409,583,583,576,576
SETH25,,Market Price,2025-03-10T15:10:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.65,6.7,413,10,6.65,6.65,6.65,6.65,6.7,6.7,6.7,6.7,,509,509,507,507,576,592,192,192
SETH25,,Market Price,2025-03-10T15:11:00.000000000Z,-5,Intraday 1Min,6.65,6.7,6.65,6.7,4,3,6.65,6.65,6.65,6.65,6.7,6.7,6.7,6.7,,507,507,455,456,190,191,189,190
SETH25,,Market Price,2025-03-10T15:12:00.000000000Z,-5,Intraday 1Min,6.65,6.7,6.65,6.65,5,3,6.65,6.65,6.65,6.65,6.7,6.7,6.7,6.7,,456,554,454,552,188,190,187,187
SETH25,,Market Price,2025-03-10T15:13:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.65,6.7,190,12,6.65,6.7,6.65,6.7,6.7,6.75,6.7,6.75,,552,585,24,24,186,798,71,798
SETH25,,Market Price,2025-03-10T15:14:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,11,7,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,24,24,22,22,797,797,788,788
SETH25,,Market Price,2025-03-10T15:15:00.000000000Z,-5,Intraday 1Min,6.7,6.75,6.65,6.75,31,6,6.7,6.7,6.65,6.65,6.75,6.75,6.7,6.75,,22,619,20,562,786,806,2,804
SETH25,,Market Price,2025-03-10T15:16:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.7,6.7,3,3,6.65,6.7,6.65,6.65,6.7,6.75,6.7,6.7,,562,562,1,562,2,804,1,2
SETH25,,Market Price,2025-03-10T15:17:00.000000000Z,-5,Intraday 1Min,6.7,6.75,6.7,6.75,31,13,6.65,6.7,6.65,6.7,6.7,6.75,6.7,6.75,,562,612,50,50,1,826,1,802
SETH25,,Market Price,2025-03-10T15:18:00.000000000Z,-5,Intraday 1Min,6.7,6.75,6.7,6.75,53,4,6.65,6.65,6.65,6.65,6.75,6.75,6.7,6.75,,562,637,562,622,802,803,1,782
SETH25,,Market Price,2025-03-10T15:19:00.000000000Z,-5,Intraday 1Min,6.7,6.75,6.7,6.75,4,2,6.65,6.7,6.65,6.65,6.75,6.75,6.7,6.7,,637,637,8,587,782,782,2,2
SETH25,,Market Price,2025-03-10T15:20:00.000000000Z,-5,Intraday 1Min,6.7,6.75,6.65,6.65,6,4,6.7,6.7,6.65,6.65,6.75,6.75,6.75,6.75,,8,487,8,486,780,780,528,528
SETH25,,Market Price,2025-03-10T15:21:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,8,6,6.65,6.7,6.65,6.7,6.75,6.75,6.7,6.75,,486,736,10,11,527,527,2,522
SETH25,,Market Price,2025-03-10T15:22:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.65,6.75,8,7,6.7,6.7,6.65,6.7,6.75,6.75,6.75,6.75,,11,787,1,250,521,523,517,518
SETH25,,Market Price,2025-03-10T15:23:00.000000000Z,-5,Intraday 1Min,6.7,6.75,6.7,6.7,111,7,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,250,250,246,246,516,516,409,409
SETH25,,Market Price,2025-03-10T15:24:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,5,4,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,246,249,246,247,411,411,406,406
SETH25,,Market Price,2025-03-10T15:25:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,19,7,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,247,247,242,242,408,408,387,387
SETH25,,Market Price,2025-03-10T15:26:00.000000000Z,-5,Intraday 1Min,6.7,6.75,6.7,6.7,6,4,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,242,242,238,238,385,386,384,384
SETH25,,Market Price,2025-03-10T15:27:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,5,4,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,203,203,201,201,384,385,381,381
SETH25,,Market Price,2025-03-10T15:28:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,4,3,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,201,201,196,196,383,383,379,381
SETH25,,Market Price,2025-03-10T15:29:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.7,7,5,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,196,196,192,192,380,380,375,375
SETH25,,Market Price,2025-03-10T15:30:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,24,18,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,192,289,192,289,371,371,353,355
SETH25,,Market Price,2025-03-10T15:31:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,12,10,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,289,289,287,287,354,354,343,345
SETH25,,Market Price,2025-03-10T15:32:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,204,19,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,287,287,283,283,344,344,149,163
SETH25,,Market Price,2025-03-10T15:33:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,51,20,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,283,384,283,384,162,163,114,116
SETH25,,Market Price,2025-03-10T15:34:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,193,27,6.7,6.75,6.7,6.7,6.75,6.8,6.75,6.8,,384,384,25,382,112,1304,75,1304
SETH25,,Market Price,2025-03-10T15:35:00.000000000Z,-5,Intraday 1Min,6.8,6.8,6.7,6.7,25,11,6.7,6.7,6.7,6.7,6.8,6.8,6.75,6.8,,332,347,332,345,1304,1304,2,1281
SETH25,,Market Price,2025-03-10T15:36:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.75,6.75,2,2,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,345,345,345,345,2,12,1,12
SETH25,,Market Price,2025-03-10T15:37:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,6,5,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,345,345,328,328,11,11,8,8
SETH25,,Market Price,2025-03-10T15:38:00.000000000Z,-5,Intraday 1Min,6.7,6.75,6.7,6.7,6,4,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,328,341,324,324,6,27,6,24
SETH25,,Market Price,2025-03-10T15:39:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,4,3,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,324,324,322,322,26,26,22,24
SETH25,,Market Price,2025-03-10T15:40:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,9,6,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,322,327,320,327,23,23,7,7
SETH25,,Market Price,2025-03-10T15:41:00.000000000Z,-5,Intraday 1Min,6.7,6.75,6.7,6.7,13,7,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,327,334,318,318,5,9,4,6
SETH25,,Market Price,2025-03-10T15:42:00.000000000Z,-5,Intraday 1Min,6.75,6.8,6.7,6.75,30,11,6.7,6.7,6.7,6.7,6.75,6.8,6.75,6.75,,318,344,318,344,5,1276,1,1
SETH25,,Market Price,2025-03-10T15:43:00.000000000Z,-5,Intraday 1Min,6.75,6.8,6.75,6.75,12,8,6.7,6.7,6.7,6.7,6.75,6.8,6.75,6.75,,329,344,329,344,1,1026,1,107
SETH25,,Market Price,2025-03-10T15:44:00.000000000Z,-5,Intraday 1Min,6.7,6.75,6.7,6.75,14,8,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,344,344,325,325,105,106,65,65
SETH25,,Market Price,2025-03-10T15:45:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,4,3,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,325,325,323,323,67,145,64,145
SETH25,,Market Price,2025-03-10T15:46:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.7,36,17,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,323,381,323,379,144,363,113,361
SETH25,,Market Price,2025-03-10T15:47:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.7,14,4,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,379,381,379,379,351,599,349,599
SETH25,,Market Price,2025-03-10T15:48:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,16,8,6.7,6.7,6.7,6.7,6.75,6.75,6.75,6.75,,379,379,377,377,598,599,587,587
SETH25,,Market Price,2025-03-10T15:49:00.000000000Z,-5,Intraday 1Min,6.7,6.75,6.7,6.75,437,9,6.7,6.7,6.65,6.7,6.75,6.75,6.7,6.75,,377,377,4,48,585,686,2,681
SETH25,,Market Price,2025-03-10T15:50:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.65,6.7,104,7,6.7,6.7,6.65,6.65,6.75,6.75,6.75,6.75,,48,403,48,401,680,711,678,678
SETH25,,Market Price,2025-03-10T15:51:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.65,6.65,34,9,6.65,6.7,6.65,6.65,6.7,6.75,6.7,6.75,,401,401,1,379,2,680,1,680
SETH25,,Market Price,2025-03-10T15:52:00.000000000Z,-5,Intraday 1Min,6.65,6.75,6.65,6.75,22,10,6.65,6.7,6.65,6.65,6.75,6.75,6.7,6.75,,377,377,8,372,680,685,2,683
SETH25,,Market Price,2025-03-10T15:53:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,19,12,6.65,6.65,6.65,6.65,6.75,6.75,6.7,6.75,,372,372,372,372,682,682,1,666
SETH25,,Market Price,2025-03-10T15:54:00.000000000Z,-5,Intraday 1Min,6.7,6.75,6.7,6.7,178,11,6.7,6.7,6.65,6.65,6.75,6.75,6.7,6.75,,50,372,50,372,666,666,2,642
SETH25,,Market Price,2025-03-10T15:55:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.65,6.65,8,7,6.65,6.65,6.65,6.65,6.75,6.75,6.7,6.75,,372,372,319,368,641,641,1,637
SETH25,,Market Price,2025-03-10T15:56:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,5,4,6.65,6.65,6.65,6.65,6.75,6.75,6.7,6.75,,368,368,368,368,635,635,1,634
SETH25,,Market Price,2025-03-10T15:57:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.75,164,17,6.65,6.7,6.65,6.65,6.75,6.75,6.7,6.75,,368,583,34,583,633,633,2,360
SETH25,,Market Price,2025-03-10T15:58:00.000000000Z,-5,Intraday 1Min,6.65,6.75,6.65,6.75,9,7,6.65,6.65,6.65,6.65,6.75,6.75,6.7,6.75,,583,583,566,581,358,358,1,353
SETH25,,Market Price,2025-03-10T15:59:00.000000000Z,-5,Intraday 1Min,6.75,6.75,6.7,6.7,4,4,6.65,6.65,6.65,6.65,6.75,6.75,6.7,6.7,,581,581,566,566,352,352,1,103
SETH25,,Market Price,2025-03-10T16:00:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.7,6.7,30,4,6.65,6.65,6.65,6.65,6.7,6.7,6.7,6.7,,566,581,296,311,104,991,76,991
SETH25,,Market Price,2025-03-10T16:01:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.7,6.7,17,6,6.65,6.65,6.65,6.65,6.7,6.7,6.7,6.7,,311,311,295,295,990,990,974,974
SETH25,,Market Price,2025-03-10T16:02:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.65,6.7,305,8,6.65,6.65,6.6,6.6,6.7,6.7,6.7,6.7,,295,678,295,578,971,971,964,964
SETH25,,Market Price,2025-03-10T16:03:00.000000000Z,-5,Intraday 1Min,6.65,6.7,6.65,6.7,22,8,6.6,6.65,6.6,6.65,6.7,6.7,6.65,6.7,,563,578,1,10,964,967,2,962
SETH25,,Market Price,2025-03-10T16:04:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.6,6.7,6,5,6.65,6.65,6.6,6.6,6.7,6.7,6.7,6.7,,10,563,10,312,960,960,956,956
SETH25,,Market Price,2025-03-10T16:05:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.65,6.7,17,6,6.6,6.65,6.6,6.65,6.7,6.7,6.7,6.7,,312,312,10,10,955,955,949,949
SETH25,,Market Price,2025-03-10T16:06:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.7,6.7,4,4,6.65,6.65,6.65,6.65,6.7,6.7,6.7,6.7,,10,30,10,30,948,948,945,945
SETH25,,Market Price,2025-03-10T16:07:00.000000000Z,-5,Intraday 1Min,6.7,6.7,6.65,6.7,14,5,6.65,6.65,6.6,6.6,6.7,6.7,6.65,6.65,,30,312,10,292,944,1194,250,296
SETH25,,Market Price,2025-03-10T16:08:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.65,6.65,14,5,6.6,6.6,6.6,6.6,6.65,6.65,6.65,6.65,,292,292,291,291,295,295,282,282
SETH25,,Market Price,2025-03-10T16:09:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.65,6.65,12,4,6.6,6.6,6.6,6.6,6.65,6.65,6.65,6.65,,291,291,291,291,283,283,271,271
SETH25,,Market Price,2025-03-10T16:10:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.65,6.65,3,3,6.6,6.6,6.6,6.6,6.65,6.65,6.65,6.65,,291,291,291,291,270,270,268,268
SETH25,,Market Price,2025-03-10T16:11:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.65,6.65,5,5,6.6,6.6,6.6,6.6,6.65,6.65,6.65,6.65,,291,291,291,291,267,267,263,263
SETH25,,Market Price,2025-03-10T16:12:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.65,6.65,4,4,6.6,6.6,6.6,6.6,6.65,6.65,6.65,6.65,,291,291,291,291,262,510,260,509
SETH25,,Market Price,2025-03-10T16:13:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.6,6.6,518,10,6.6,6.6,6.55,6.55,6.65,6.65,6.6,6.65,,291,753,10,638,508,535,30,489
SETH25,,Market Price,2025-03-10T16:14:00.000000000Z,-5,Intraday 1Min,6.6,6.65,6.6,6.6,845,13,6.55,6.6,6.55,6.55,6.65,6.65,6.6,6.6,,653,678,10,663,489,491,75,75
SETH25,,Market Price,2025-03-10T16:15:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.6,6.6,17,7,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,663,678,663,663,74,74,59,59
SETH25,,Market Price,2025-03-10T16:16:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.6,9,7,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,663,678,660,660,58,58,53,53
SETH25,,Market Price,2025-03-10T16:17:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.6,6.6,4,4,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,660,675,660,675,52,52,49,49
SETH25,,Market Price,2025-03-10T16:18:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.55,6.55,9,6,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,675,675,656,656,50,297,47,295
SETH25,,Market Price,2025-03-10T16:19:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.6,6.6,24,5,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,656,656,636,636,45,45,20,20
SETH25,,Market Price,2025-03-10T16:20:00.000000000Z,-5,Intraday 1Min,6.6,6.6,6.6,6.6,4,4,6.55,6.55,6.55,6.55,6.6,6.6,6.6,6.6,,636,636,636,636,19,19,16,16
SETH25,,Market Price,2025-03-10T16:21:00.000000000Z,-5,Intraday 1Min,6.6,6.65,6.6,6.65,105,7,6.55,6.6,6.55,6.55,6.6,6.65,6.6,6.65,,636,636,85,636,15,513,15,509
SETH25,,Market Price,2025-03-10T16:22:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.65,6.65,5,5,6.55,6.55,6.55,6.55,6.65,6.65,6.65,6.65,,636,636,636,636,508,508,504,504
SETH25,,Market Price,2025-03-10T16:23:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.55,6.65,10,8,6.55,6.55,6.55,6.55,6.65,6.65,6.65,6.65,,636,636,621,636,503,503,250,269
SETH25,,Market Price,2025-03-10T16:24:00.000000000Z,-5,Intraday 1Min,6.6,6.65,6.6,6.65,30,10,6.55,6.55,6.55,6.55,6.6,6.65,6.6,6.65,,636,886,636,886,20,249,19,239
SETH25,,Market Price,2025-03-10T16:25:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.55,6.65,70,6,6.6,6.6,6.55,6.55,6.65,6.65,6.65,6.65,,50,886,50,870,239,239,185,185
SETH25,,Market Price,2025-03-10T16:26:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.65,6.65,19,8,6.55,6.55,6.55,6.55,6.65,6.65,6.65,6.65,,870,870,870,870,184,184,166,166
SETH25,,Market Price,2025-03-10T16:27:00.000000000Z,-5,Intraday 1Min,6.6,6.65,6.6,6.65,5,5,6.55,6.6,6.55,6.6,6.6,6.65,6.6,6.65,,870,870,1,35,1,186,1,163
SETH25,,Market Price,2025-03-10T16:28:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.65,6.65,6,6,6.6,6.6,6.6,6.6,6.65,6.65,6.65,6.65,,35,35,35,35,162,162,157,157
SETH25,,Market Price,2025-03-10T16:29:00.000000000Z,-5,Intraday 1Min,6.65,6.65,6.65,6.65,4,4,6.6,6.6,6.6,6.6,6.65,6.65,6.65,6.65,,35,35,35,35,156,156,153,153
SETH25,,Market Price,2025-03-10T16:30:00.000000000Z,-5,Intraday 1Min,6.65,6.7,6.6,6.65,316,14,6.6,6.65,6.6,6.6,6.65,6.7,6.65,6.7,,35,94,10,87,152,371,146,359
